Bias_Current,Counts_TL1(0.010),Counts_TL2(0.011),Counts_TL3(0.012),Counts_TL4(0.013),Counts_TL5(0.014),Counts_TL6(0.015),DCounts_TL1(0.010),DCounts_TL2(0.011),DCounts_TL3(0.012),DCounts_TL4(0.013),DCounts_TL5(0.014),DCounts_TL6(0.015)
0.1902,11551.499999999985,15127.964285714283,14822.678571428569,14380.821428571428,13413.714285714284,11968.67857142857,99773.5,25564.0,9317.5,4291.5,2909.5,2309.0
0.1941,14838.07142857142,14545.714285714283,15099.857142857141,14202.071428571428,14009.464285714283,12551.964285714284,90215.5,28665.0,9543.0,4576.5,2970.0,2390.0
0.198,12458.32142857142,16773.571428571428,14617.78571428571,14601.071428571428,14223.571428571428,13119.499999999998,88114.0,26905.0,10259.0,4640.0,3142.5,2505.5
0.202,17403.178571428565,15871.142857142855,14888.357142857141,14760.357142857141,14592.357142857141,13927.535714285714,84974.5,26961.0,9492.0,4807.5,3138.0,2630.5
0.2059,17277.249999999985,15401.071428571428,15321.642857142855,15093.499999999996,14863.0,14042.821428571428,89616.5,28627.5,9860.5,4619.0,3124.5,2667.0
0.2098,14038.60714285713,13241.892857142855,15274.857142857141,15144.357142857141,14947.857142857141,14403.25,88260.5,28096.5,9830.5,4573.5,3282.5,2765.5
0.2137,19055.57142857142,15785.999999999993,15638.107142857141,15262.464285714283,15215.392857142855,14837.678571428569,95223.0,27901.5,9648.5,4717.0,3385.5,2902.5
0.2176,16436.07142857142,14818.357142857138,15809.749999999996,15615.571428571428,15266.392857142855,15116.285714285714,92542.5,29137.0,9659.0,4825.5,3359.5,2923.0
0.2216,20978.85714285713,15793.28571428571,15171.321428571428,15807.999999999996,15577.75,15135.035714285714,93126.5,31071.0,10813.5,4992.0,3441.0,2910.5
0.2255,14902.28571428571,14483.928571428565,16146.857142857141,15701.821428571428,15443.785714285714,15024.857142857141,85862.0,27175.0,9958.5,4733.0,3433.0,3068.0
0.2294,19158.03571428571,17959.214285714283,16010.642857142855,15374.928571428569,15464.964285714283,15408.428571428569,86737.5,26114.0,9796.5,4784.0,3477.0,3075.5
0.2333,19837.964285714275,17186.53571428571,15301.464285714283,15175.035714285714,15708.892857142855,15424.285714285714,87354.0,25746.5,10240.5,5033.0,3479.5,3152.5
0.2373,20643.464285714275,14483.142857142855,15298.892857142855,16035.357142857141,15816.607142857141,15606.964285714283,80923.5,23661.5,9464.5,4957.5,3545.0,3135.0
0.2412,12822.178571428565,15441.999999999993,15634.749999999996,15836.535714285714,15650.428571428569,15846.607142857141,83555.5,25720.5,9396.5,4871.5,3621.0,3252.5
0.2451,14791.178571428565,15296.642857142855,15709.714285714283,15916.249999999996,15822.214285714283,16095.749999999996,82786.5,26685.5,9588.5,5090.0,3738.5,3260.5
0.249,11386.178571428565,15404.714285714283,15598.78571428571,16140.464285714283,15770.392857142855,15760.928571428569,88304.0,25506.0,9678.0,4926.5,3730.5,3385.5
0.2529,13418.28571428571,15277.999999999993,16410.249999999996,16056.749999999996,15913.785714285714,16025.321428571428,82058.5,24309.5,9633.5,5262.0,3963.0,3447.0
0.2569,11338.35714285713,13863.999999999993,16609.249999999996,15955.785714285714,16084.678571428569,16261.464285714283,85129.5,27523.5,10247.0,5696.0,4043.0,3680.5
0.2608,18553.60714285713,16592.107142857138,15818.928571428569,16348.464285714283,16279.392857142855,15873.749999999996,82245.5,26794.5,10902.5,5893.5,4609.0,4207.5
0.2647,23490.214285714275,14606.571428571428,15564.214285714283,16175.285714285714,16430.67857142857,16299.321428571428,88145.5,30072.0,11346.5,6489.0,5272.0,4848.0
0.2686,14576.14285714284,14681.53571428571,17026.249999999996,16539.42857142857,16403.999999999996,16323.357142857141,84131.0,30901.5,13017.5,7944.5,6671.0,6344.5
0.2725,13478.89285714284,17334.464285714283,17408.892857142855,17091.321428571428,17034.92857142857,17010.821428571428,91159.5,31207.5,15692.0,10943.5,9486.5,9099.0
0.2765,17698.428571428565,18909.857142857138,18287.78571428571,18371.78571428571,17814.35714285714,17656.821428571424,97485.5,37508.0,19464.0,15480.0,14316.0,14028.0
0.2804,19720.428571428565,20357.142857142848,19866.821428571428,20528.678571428565,20187.678571428565,19969.178571428565,90876.0,42625.0,28205.5,23799.0,22452.5,22021.0
0.2843,29032.5,29669.178571428565,29602.82142857142,29708.142857142848,28934.28571428571,28974.214285714283,110230.0,54496.0,37457.0,32799.0,31505.0,30949.0
0.2882,48737.03571428571,54133.178571428565,53260.60714285713,52419.392857142855,50897.428571428565,50277.07142857142,122921.0,55532.0,38988.5,34919.0,32961.5,32001.5
0.2922,75438.21428571426,79076.0357142857,78120.46428571428,75718.17857142857,73190.57142857142,71249.49999999999,94022.5,44707.0,31546.5,27209.5,25650.5,24950.5
0.2961,84972.07142857142,82614.60714285713,81982.53571428571,78915.64285714284,76001.53571428571,72014.32142857142,86794.0,39384.5,24838.0,20254.0,18381.5,17095.5
0.2941,84660.24999999997,80667.71428571428,81839.28571428571,79896.74999999999,77940.85714285713,74765.78571428571,99646.0,46230.5,28112.5,23097.0,21152.0,19886.0
